codigo;descricao;estadual;chave;versao
3047200;Haddocks, files congelados.;18.00;C07872;23.2.A
3047300;Saithe, files congelados.;18.00;C07872;23.2.A
3047400;Merluzas e abroteas, files congelados.;18.00;C07872;23.2.A
3047500;Merluzas do alasca, files, congelados.;18.00;C07872;23.2.A
3047900;Outros peixes das familias bregmacerotidae (...), files, congelados.;18.00;C07872;23.2.A
3048100;Salmoes do pacifico (...), files, congelados.;18.00;C07872;23.2.A
3048200;Trutas, files, congelados.;18.00;C07872;23.2.A
3048300;Peixes chatos, files congelados.;18.00;C07872;23.2.A
3048400;Espadarte, files congelados.;18.00;C07872;23.2.A
3048510;Merluza negra, files congelados.;18.00;C07872;23.2.A
3048520;Merluza antartica, files congelados.;18.00;C07872;23.2.A
3048600;Arenques, files, congelados.;18.00;C07872;23.2.A
3048700;Atuns (...), bonito listrado (...), files, congelados.;18.00;C07872;23.2.A
3048810;Tubarao azul (prionace glauca);18.00;C07872;23.2.A
3048890;Outros;18.00;C07872;23.2.A
3048910;Pargo, files congelados;18.00;C07872;23.2.A
3048920;Cherne-poveiro, files, congelados.;18.00;C07872;23.2.A
3048930;Garoupas, files, congelados.;18.00;C07872;23.2.A
3048990;Files de outros peixes, congelados.;18.00;C07872;23.2.A
3049100;Outros carnes de espadartes,congeladas;18.00;C07872;23.2.A
3049211;Outros carnes de merluzas negras, congeladas – bochechas (cheeks);18.00;C07872;23.2.A
3049212;Outros carnes de merluzas negras, congeladas – colares (collars);18.00;C07872;23.2.A
3049219;Outros carnes de merluzas negras,congeladas – outros;18.00;C07872;23.2.A
3049221;Outros carnes de merluzas do antartico ,congeladas – bochechas (cheeks);18.00;C07872;23.2.A
3049222;Outros carnes de merluzas do antartico,congeladas – colares (collars);18.00;C07872;23.2.A
3049229;Outros carnes de merluzas doantartico,congeladas – outros;18.00;C07872;23.2.A
3049300;Outros carnes de tilapias,congeladas;18.00;C07872;23.2.A
3049400;Outros carnes de merluza do alasca,congeladas;18.00;C07872;23.2.A
3049500;Outros carnes de peixes da familia das bregmacerotidae (...), congeladas;18.00;C07872;23.2.A
3049600;Cacao e outros tubaroes;18.00;C07872;23.2.A
3049700;Raias (rajidae);18.00;C07872;23.2.A
3049900;Outros carnes de peixes,congeladas;18.00;C07872;23.2.A
3052010;Peixes e crustaceos moluscos e outros invertebrados aquaticos Peixes secos salgados ou em salmoura peixes defumados fumados mesmo cozidos antes ou durante a defumacao ovas de tainhas Mugil spp ;18.00;C07872;23.2.A
3052090;Peixes e crustaceos moluscos e outros invertebrados aquaticos Peixes secos salgados ou em salmoura peixes defumados fumados mesmo cozidos antes ou durante a defumacao outros;18.00;C07872;23.2.A
3053100;Tilapias (...),secos, salgados/ salmoura, n/defum;18.00;C07872;23.2.A
3053210;Bacalhaus do atlantico, bacalhau da groelandia (…), secos, salgados/ salmoura, n/defum;18.00;C07872;23.2.A
3053220;Saithes(polachius virens), secos, salgados/ salmoura, n/defum;18.00;C07872;23.2.A
3053230;Ling (molva molva) e zarbo (brosme brosme);18.00;C07872;23.2.A
3053290;Outros peixes da familia das bregmacerotidae (...), secos, salgados/ salmoura,n/defum;18.00;C07872;23.2.A
3053900;Outros;18.00;C07872;23.2.A
3054100;Salmoes-do-pacifico,do atlantico e do danubio, defumados, mesmo em files;18.00;C07872;23.2.A
3054200;Arenques defumados,mesmo em files;18.00;C07872;23.2.A
3054300;Trutas defumadas,mesmo em files;18.00;C07872;23.2.A
3054400;Tilapias defumadas,mesmo em files;18.00;C07872;23.2.A
3054910;Bacalhaus (gadus) defumados,mesmo em files;18.00;C07872;23.2.A
3054920;Saithes (pollachius virens), lings (molva molva) e zarbos (brosme brosme);18.00;C07872;23.2.A
3054990;Outros peixes defumados,mesmo em files;18.00;C07872;23.2.A
3055100;Bacalhaus (gadus) secos,mesmo salgados mas n/defumados;18.00;C07872;23.2.A
3055200;Tilapias (oreochromis spp), bagres (peixes gato*) (pangasius spp, silurus spp, clarias spp, ictalurus spp), carpas (cyprinus spp, carassius spp, ctenopharyngodon idellus, hypophthalmichthys spp, cirrhinus spp, mylopharyngodon piceus, catla catla, labeo spp, osteochilus hasselti, leptobarbus hoeveni, megalobrama spp), enguias (anguilla spp), perca do nilo (lates niloticus) e peixes cabeca de serpente (channa spp);18.00;C07872;23.2.A
3055310;Bacalhau polar (boreogadus saida), saithe (pollachius virens), ling (molva molva), ling azul (molva dypterygia), zarbo (brosme brosme), abrotea do alto (urophycis blennoides) e haddock ou lubina (melanogrammus aeglefinus);18.00;C07872;23.2.A
3055390;Outros;18.00;C07872;23.2.A
3055400;Arenques (clupea harengus, clupea pallasii), anchovas (biqueiroes*) (engraulis spp), sardinhas (sardina pilchardus, sardinops spp, sardinella spp) (sardinha (sardina pilchardus) e sardinelas (sardinops spp, sardinella spp)*), anchoveta (espadilha*) (sprattus sprattus), cavalinhas (sardas e cavalas*) (scomber scombrus, scomber australasicus, scomber japonicus), cavalas do indico (rastrelliger spp), serras (scomberomorus spp), carapaus (trachurus s;18.00;C07872;23.2.A
3055900;Outros;18.00;C07872;23.2.A
3056100;Arenques salgados,nao secos,nao defumados e em salmoura;18.00;C07872;23.2.A
3056200;Bacalhaus (gadus) salgados,n/secos, n/defumados,salmoura;18.00;C07872;23.2.A
3056300;Anchovas salgadas,nao secas,nao defumadas e em salmoura;18.00;C07872;23.2.A
3056400;Tilapias, bagres, carpas (…) salgados n/secos, n/defum e em salmoura;18.00;C07872;23.2.A
3056910;Saithes(polachius virens),lings e zarbos(brosme brosme);18.00;C07872;23.2.A
3056990;Outros peixes salgados n/secos, n/defum e em salmoura;18.00;C07872;23.2.A
3057100;Barbatanas de tubarao;18.00;C07872;23.2.A
3057100;Barbatanas de tubarao seco, mesmo salgado mas nao defumado;18.00;C07872;23.2.A
3057200;Cabecas, caudas, bexigas, natatorias, de peixes;18.00;C07872;23.2.A
3057200;Cabecas, caudas, bexigas, natatorias, de peixes defumados, mesmo em files, exceto dos codigos 0305.41.00, 0305.42.00 e 0305.49.10;18.00;C07872;23.2.A
3057200;Cabecas, caudas, bexigas, natatorias, de peixes salgados, nao secos nem defumados e peixes em salmoura, exceto dos codigos 0305.61.00 e 0305.62.00;18.00;C07872;23.2.A
3057900;Outros desperdicios comestiveis de peixes secos,mesmo salgados mas nao defumados;18.00;C07872;23.2.A
3057900;Outros desperdicios comestiveis de peixes defumados, mesmo em files, exceto dos codigos 0305.41.00, 0305.42.00 e 0305.49.10;18.00;C07872;23.2.A
3057900;Outros desperdicios comestiveis de peixes salgados, nao secos nem defumados e peixes em salmoura, exceto dos codigos 0305.61.00 e 0305.62.00;18.00;C07872;23.2.A
3061110;Lagostas inteiras(palinurus,panulirus e jasus) congeladas;18.00;C07872;23.2.A
3061190;Outras lagostas (palinurus,panulirus e jasus) congeladas;18.00;C07872;23.2.A
3061200;Lavagantes (homards)(homarus spp) congelados;18.00;C07872;23.2.A
3061400;Caranguejos congelados;18.00;C07872;23.2.A
3061500;Lagostas norueguesas congeladas;18.00;C07872;23.2.A
3061610;Camaroes de agua fria inteiros congelados;18.00;C07872;23.2.A
3061690;Outros camaroes de agua fria congelados;18.00;C07872;23.2.A
3061710;Outros camaroes inteiro congelados;18.00;C07872;23.2.A
3061790;Outros camaroescongelados;18.00;C07872;23.2.A
3061910;Camaroes krillcongelados;18.00;C07872;23.2.A
3061990;Outs.crustaceos congel.incl.farinhas,etc. p/alim.humana;18.00;C07872;23.2.A
3063100;Lagostas (palinurus spp, panulirus spp, jasus spp);18.00;C07872;23.2.A
3063200;Lavagantes (homarus spp);18.00;C07872;23.2.A
3063300;Caranguejos;18.00;C07872;23.2.A
3063400;Lagosta norueguesa (lagostim*) (nephrops norvegicus);18.00;C07872;23.2.A
3063500;Camaroes de agua fria (pandalus spp, crangon crangon);18.00;C07872;23.2.A
3063600;Outros camaroes;18.00;C07872;23.2.A
3063910;Lagosta de agua doce (cherax quadricarinatus);18.00;C07872;23.2.A
3063990;Outros;18.00;C07872;23.2.A
3069100;Lagostas (palinurus spp, panulirus spp, jasus spp);18.00;C07872;23.2.A
3069200;Lavagantes (homarus spp);18.00;C07872;23.2.A
3069300;Caranguejos;18.00;C07872;23.2.A
3069400;Lagosta norueguesa (lagostim*) (nephrops norvegicus);18.00;C07872;23.2.A
3069500;Camaroes;18.00;C07872;23.2.A
3069910;Lagosta de agua doce (cherax quadricarinatus);18.00;C07872;23.2.A
3069990;Outros;18.00;C07872;23.2.A
3071100;Ostras vivas,frescas,refrigeradas;18.00;C07872;23.2.A
3071200;Congeladas;18.00;C07872;23.2.A
3071900;Ostras congeladas,secas,etc.;18.00;C07872;23.2.A
3072100;Vieiras,outs.mariscos (pecten,etc) vivos, frescos,refrig;18.00;C07872;23.2.A
3072200;Congelados;18.00;C07872;23.2.A
3072900;Vieiras,outs.mariscos (pecten,etc) congelados,secos,etc;18.00;C07872;23.2.A
3073100;Mexilhoes (mytilus,perna) vivos,frescos, refrigeraos;18.00;C07872;23.2.A
3073200;Congelados;18.00;C07872;23.2.A
3073900;Mexilhoes (mytilus,perna) congelados,secos, algados,etc;18.00;C07872;23.2.A
3074200;Vivas, frescas ou refrigeradas;18.00;C07872;23.2.A
3074310;Lulas;18.00;C07872;23.2.A
3074320;Sepias;18.00;C07872;23.2.A
3074900;Outras;18.00;C07872;23.2.A
3075100;Polvos (octopus spp) vivos,frescos ou refrigerados;18.00;C07872;23.2.A
3075200;Congelados;18.00;C07872;23.2.A
3075900;Outros;18.00;C07872;23.2.A
3076000;Caracois,exceto.os do mar,vivos,frescos, refrigerados,etc.;18.00;C07872;23.2.A
3077100;Ameijoas, berbigoes e arcas (...),vivos, frescos, refrig.;18.00;C07872;23.2.A
3077200;Congelados;18.00;C07872;23.2.A
3077900;Ameijoas, berbigoes e arcas (...), congelados,secos,etc.;18.00;C07872;23.2.A
3078100;Abalones,vivos,frescos,refrig.;18.00;C07872;23.2.A
3078200;Estrombos (strombus spp) vivos, frescos ou refrigerados;18.00;C07872;23.2.A
3078300;Abalones (orelhas do mar*) (haliotis spp) congelados;18.00;C07872;23.2.A
3078400;Estrombos (strombus spp) congelados;18.00;C07872;23.2.A
3078700;Outros abalones (outras orelhas do mar*) (haliotis spp);18.00;C07872;23.2.A
3078800;Outros estrombos (strombus spp);18.00;C07872;23.2.A
3079100;Outs.moluscos,invertebr.aquaticos,vivos, frescos ,refrig.;18.00;C07872;23.2.A
3079200;Congelados;18.00;C07872;23.2.A
3079900;Outs.moluscos,invertebr.aquaticos,congelados,secos,etc.;18.00;C07872;23.2.A
3081100;Pepinos-do-mar, vivos, frescos ou refrigerados;18.00;C07872;23.2.A
3081200;Congelados;18.00;C07872;23.2.A
3081900;Pepinos-do-mar,congelados,secos,etc.;18.00;C07872;23.2.A
3082100;Ouricos-do-mar, vivos, frescos ou refrigerados;18.00;C07872;23.2.A
3082200;Congelados;18.00;C07872;23.2.A
3082900;Ouricos do mar,congelados,secos,etc.;18.00;C07872;23.2.A
3083000;Medusas (aguas vivas) (…);18.00;C07872;23.2.A
3089000;Outros inveetebrados aquaticos, exceto crustaceos e moluscos;18.00;C07872;23.2.A
3091000;Peixes e crustaceos moluscos e outros invertebrados aquaticos Farinhas pos e pellets de peixe crustaceos moluscos e de outros invertebrados aquaticos proprios para alimentacao humana De peixe;18.00;C07872;23.2.A
3099000;Peixes e crustaceos moluscos e outros invertebrados aquaticos Farinhas pos e pellets de peixe crustaceos moluscos e de outros invertebrados aquaticos proprios para alimentacao humana outros;18.00;C07872;23.2.A
4011010;Leite uht,cont.materia gorda<=1%,nao concentrado,n/adoc;7.00;C07872;23.2.A
4011090;Outs.leites e cremes,mater.gorda <=1%, n/concentr.n/adoc.;7.00;C07872;23.2.A
4012010;Leite uht,1%<materia gorda<=6%,nao concentrado,n/adoc.;7.00;C07872;23.2.A
4012090;Outs.leites e cremes,1%<mat.gorda<=6%,n/ concentr.n/adoc;7.00;C07872;23.2.A
4014010;Leite cont.materia gorda >6%, mas nao superior a 10%, nao concentrado, n/adocicado;7.00;C07872;23.2.A
4014021;Creme de leite,uht,materia gorda>6% mas nao superior a 10%, nao concentr.n/adoc;7.00;C07872;23.2.A
4014021;Creme de leite,uht,materia gorda>6% mas nao superior a 10%, nao concentr.n/adoc, acondicionado em recipiente metalico hermeticamente fechado;7.00;C07872;23.2.A
4014029;Outs.cremes de leite,materia gorda>6% mas nao superior a 10%, n/concentr.n/adoc;7.00;C07872;23.2.A
4014029;Outs.cremes de leite,materia gorda>6% mas nao superior a 10%, n/concentr.n/adoc, acondicionados em recipiente metalico hermeticamente fechado;7.00;C07872;23.2.A
4015010;Leite cont.materia gorda>10%,nao concentrado, n/adocicado;7.00;C07872;23.2.A
4015021;Creme de leite,uht,materia gorda>10%,nao concentr.n/adoc;7.00;C07872;23.2.A
4015021;Creme de leite,uht,materia gorda>10%,nao concentr.n/adoc, acondicionado em recipiente metalico hermeticamente fechado;7.00;C07872;23.2.A
4015029;Outs.cremes de leite,materia gorda>10%, n/concentr.n/adoc;7.00;C07872;23.2.A
4015029;Outs.cremes de leite,materia gorda>10%, n/concentr.n/adoc, acondicionados em recipiente metalico hermeticamente fechado;7.00;C07872;23.2.A
4021010;Leite em po,mat.gorda<=1,5%,arsenio<5ppm, concentr.adoc.;7.00;C07872;23.2.A
4021090;Outs.leites,cremes,em po,mat.gorda<=1,5%, concentr.adoc.;7.00;C07872;23.2.A
4022110;Leite integral,em po,materia gorda>1.5%, concentr.n/adoc;7.00;C07872;23.2.A
4022120;Leite parc.desnat.em po,mat.gorda>1.5%, concentr.n/adoc.;7.00;C07872;23.2.A
4022130;Creme de leite,em po,materia gorda>1.5%, concentr.n/adoc;7.00;C07872;23.2.A
4022910;Leite integral,em po,etc.materia gorda>1.5%, adocicado;7.00;C07872;23.2.A
4022920;Leite parcialm.desnatado,em po,materia gorda>1.5%,adoc.;7.00;C07872;23.2.A
4022930;Creme de leite,em po,etc.materia gorda>1.5%, adocicado;7.00;C07872;23.2.A
4029100;Outs.leites,cremes de leite,concentrados, n/adocicados;7.00;C07872;23.2.A
4029100;Outs.leites,cremes de leite,concentrados, n/adocicados, em estado liquido;7.00;C07872;23.2.A
4029900;Outs.leites,cremes de leite,concentrados, adocicados;7.00;C07872;23.2.A
4029900;Outs.leites,cremes de leite,concentrados, adocicados, em estado liquido;7.00;C07872;23.2.A
4032000;Leite e lacticinios ovos de aves mel natural produtos comestiveis de origem animal nao especificados nem compreendidos noutros capitulos Leitelho leite e creme de leite nata coalhados iogurte quefir e outros leites e cremes de leite natas fermentados ou a;7.00;C07872;23.2.A
4032000; acondicionado em embalagem de apresentacao;7.00;C07872;23.2.A
4039000;Leitelho,leite,creme de leite,coalhados, fermentados,etc;7.00;C07872;23.2.A
4039000;Leitelho,leite,creme de leite,coalhados, fermentados,etc, acondicionados em embalagem de apresentacao;7.00;C07872;23.2.A
4041000;Soro de leite,modificado ou nao,mesmo concentrado,adoc.;7.00;C07872;23.2.A
4041000;Soro de leite,modificado ou nao,mesmo concentrado,adoc., em estado pastoso ou solido;7.00;C07872;23.2.A
4049000;Outs.prods.constituidos do leite,mesmo adocicados,etc.;7.00;C07872;23.2.A
4049000;Outs.prods.constituidos do leite,mesmo adocicados,etc., em estado pastoso ou solido;7.00;C07872;23.2.A
4051000;Manteiga;7.00;C07872;23.2.A
4052000;Pastas de espalhar (barrar) de prods. proven. do leite;7.00;C07872;23.2.A
4059010;Oleo butirico de manteiga (butter oil);7.00;C07872;23.2.A
4059090;Outros materias gordas provenientes do leite;7.00;C07872;23.2.A
4061010;Queijo tipo mussarela,fresco (nao curado);7.00;C07872;23.2.A
4061090;Outs.queijos frescos (nao curados),incl. requeijao,etc.;7.00;C07872;23.2.A
4062000;Queijos ralados ou em po,de qualquer tipo;7.00;C07872;23.2.A
4063000;Queijos fundidos,exceto ralados ou em po;7.00;C07872;23.2.A
4064000;Queijos de pasta mofada (azul);7.00;C07872;23.2.A
4069010;Queijos cont.teor de umidade<36%,em peso (massa dura);7.00;C07872;23.2.A
4069020;Queijos cont.36%<=teor de umidade<46%,(massa semidura);7.00;C07872;23.2.A
4069030;Queijos cont.46%<=teor de umidade<55%,(massa macia);7.00;C07872;23.2.A
4069090;Outros queijos;7.00;C07872;23.2.A
4071100;Ovos de galinha,para incubacao;7.00;C07872;23.2.A
4071900;Ovos de outs.aves,para incubacao;7.00;C07872;23.2.A
4072100;Outs.ovos de aves,com casca,frescos, aves da especie gallus domesticus;7.00;C07872;23.2.A
4072900;Outs.ovos de aves,com casca,frescos;7.00;C07872;23.2.A
4079000;Outs.ovos de aves,com casca,conservados,cozidos;7.00;C07872;23.2.A
4081100;Gemas de ovos,secas;7.00;C07872;23.2.A
4081900;Outras gemas de ovos;7.00;C07872;23.2.A
4081900;Outras gemas de ovos, frescas;7.00;C07872;23.2.A
4089100;Ovos de aves,sem casca,secos;7.00;C07872;23.2.A
4089900;Outs.ovos de aves,sem casca;7.00;C07872;23.2.A
4089900;Outs.ovos de aves,sem casca, frescos;7.00;C07872;23.2.A
4090000;Mel natural;7.00;C07872;23.2.A
4090000;Mel natural, acondicionado em embalagem de apresentacao;7.00;C07872;23.2.A
4101000;Leite e lacticinios ovos de aves mel natural produtos comestiveis de origem animal nao especificados nem compreendidos noutros capitulos insetos e outros produtos comestiveis de origem animal nao especificados nem compreendidos noutras posicoes insetos;7.00;C07872;23.2.A
4109000;Leite e lacticinios ovos de aves mel natural produtos comestiveis de origem animal nao especificados nem compreendidos noutros capitulos insetos e outros produtos comestiveis de origem animal nao especificados nem compreendidos noutras posicoes outros;7.00;C07872;23.2.A
5010000;Cabelos em bruto e desperdicios de cabelo;18.00;C07872;23.2.A
5021011;Cerdas de porco,lavadas,alvejadas ou desengorduradas;18.00;C07872;23.2.A
5021019;Outros cerdas de porco e seus desperdicios;18.00;C07872;23.2.A
5021090;Cerdas de javali e seus desperdicios;18.00;C07872;23.2.A
5029010;Pelos de texugo e outs.pelos p/escovas, pinceis,etc.;18.00;C07872;23.2.A
5029020;Desperdicios de pelos;18.00;C07872;23.2.A
5040011;Tripas de bovinos,frescas,refrig.congel. salg.defumadas;18.00;C07872;23.2.A
5040012;Tripas de ovinos,frescas,refrig.congel. salgad.defumadas;18.00;C07872;23.2.A
5040013;Tripas de suinos,frescas,refrig.congel. salgad.defumadas;18.00;C07872;23.2.A
5040019;Tripas de outs.animais,exc.peixes,frescas, refrig.etc.;18.00;C07872;23.2.A
5040090;Bexigas e estomagos,de animais,exc.peixes, frescas,etc.;18.00;C07872;23.2.A
5051000;Penas para enchimento ou estofamento,e penugem;18.00;C07872;23.2.A
5059000;Peles e outs.partes de aves,com suas penas, penugem,etc.;18.00;C07872;23.2.A
5061000;Osseina e ossos acidulados;18.00;C07872;23.2.A
5069000;Outs.ossos e nucleos corneos,em bruto, desengord.etc.;18.00;C07872;23.2.A
5071000;Marfim,seus pos e desperdicios;18.00;C07872;23.2.A
5079000;Carapacas de tartarugas,chifres,galhadas, cascos,etc.;18.00;C07872;23.2.A
5080000;Coral,conchas,carapacas de moluscos,etc.em bruto,prepar;18.00;C07872;23.2.A
5100010;Pancreas de bovinos,p/prepar.prod. farmaceut.frescas,etc;18.00;C07872;23.2.A
5100090;Outs.substancias de animais,p/prepar.prods. farmaceuts.;18.00;C07872;23.2.A
5111000;Semen de bovino;18.00;C07872;23.2.A
5119110;Ovas de peixes,fecundadas para reproducao;18.00;C07872;23.2.A
5119190;Outs.prods.de peixes,etc.improprios p/aliment.humana;18.00;C07872;23.2.A
5119910;Embrioes de animais;18.00;C07872;23.2.A
5119920;Semen animal (exceto bovino);18.00;C07872;23.2.A
5119930;Ovos de bicho-da-seda;18.00;C07872;23.2.A
5119991;Crinas e seus desperdicios, mesmo em mantas, com ou sem suportes;18.00;C07872;23.2.A
5119999;Outs.prods.de animais,improprios p/alimentacao humana;18.00;C07872;23.2.A
6011000;Bulbos,tuberculos,rizomas,etc.em repouso vegetativo;18.00;C07872;23.2.A
6012000;Bulbos,tuberculos,etc.em veget.em flor,muda de chicoria;18.00;C07872;23.2.A
6021000;Estacas nao enraizadas e enxertos;18.00;C07872;23.2.A
6022000;Arvores,arbustos e silvados,de frutos comestiveis;18.00;C07872;23.2.A
6023000;Rododendros e azaleias,enxertados ou nao;18.00;C07872;23.2.A
6024000;Roseiras,enxertadas ou nao;18.00;C07872;23.2.A
